formula,band_gap (MP)
NaH10C6(NO)7,3.7554
K3TmSi2O7,3.755500000000001
LiMnP3H8O13,3.7556
Rb6Ti2O7,3.7558
Si3PH27C9(NCl)2,3.7559
Li2W2O7,3.7559
Li2SbP(OF3)2,3.7559
Ba3B(BrO)3,3.7561
BaNaNd(GeO3)3,3.7562
Cs2TmAgCl6,3.7563
Li2Si3Ni2O9,3.7565
Li3MnPCO7,3.7566
Sm(HO)3,3.7569
HoB3H18C2S,3.7569
La(HO)3,3.7569
Li3Bi2(PO4)3,3.757
MgCN2,3.7571
RbLi2(IO3)3,3.7571
Li2Si4NiO10,3.7573
Na5Sc2In2P5SO24,3.7573
K2H2Se(IO5)2,3.7575
LiSm(WO4)2,3.7576
Th(PO3)4,3.7578
TmAsO4,3.758
Na14La4Hf4Si9(SO16)3,3.758
LiFe(PO3)3,3.7582
BaCaI4,3.7585
Li4Fe(BO3)2,3.7585
Li3FeF6,3.7585
FeH9C4(NO2)3,3.7591
Rb2In3F11,3.7593
Na4CaZr3(PO4)6,3.7594
Sm27Y5O48,3.7595
Sn2H2SO5F2,3.7596
KPH5C2SN3O4,3.7596
KC4(OF)2,3.7597
BaZnTeCl2O3,3.7598
MnPH4O5F,3.76
LiMnF3,3.7601
CsSb3F16,3.7601
Na3CaZr(PO4)3,3.7604
Li2Si2NiO6,3.7605
CSNO3,3.7606
Li4CO4,3.7607
Ca11AlSi3ClO18,3.7608
Li3Sn(BO2)5,3.761
Ta2Si(PO6)2,3.7612
Na3ScZnSi(SO6)2,3.7613
K9Li3Nd3(BO3)7,3.7614
ZrTa(PO4)3,3.7614
KCrH18N6(ClO2)4,3.7615
LiSbP2O7,3.7616
Na14Al8Si7S5O48,3.7616
Li3FePCO7,3.7616
H3NO4,3.7619
H4IN,3.7619
FeH4SO4,3.762
K2Na2Sm4Nb2O13,3.762
Na3MgScSi(SO6)2,3.762000000000001
BSbO3,3.762000000000001
Y2GeO5,3.7621
H5CN6Cl,3.7622
KCd(BO2)3,3.7622
K3NiPCO7,3.7622
Na4Sc2Zn2SiS5O24,3.7624
Sb2F7,3.7624
Li2P(H2O3)2,3.7626
ZrH36C16(NO4)4,3.7627
Ga2Te3(HO2)6,3.7627
Li2Fe3(P2O7)2,3.7629
LiFePO4,3.7629
KZnPO4,3.763
CsRb2YBr6,3.7632
Sr3SiO5,3.7632
Sr2VClO4,3.7633
LiNi(PO3)3,3.7634
Na3H6S2NO10,3.7635
SrMoO4,3.7636
KNa2CrF6,3.7636
NaMg30CrO32,3.7638
Na2LiFePCO7,3.7638
NaMg14BO15,3.7638
BaSr2I6,3.764
Na14Ca5Zr3(PO4)12,3.7642
Li2FeP2O7,3.7642
KSn4(PO4)3,3.7643
NaZn2HSe2O7,3.7644
KMg3AlSi3(O5F)2,3.7647
NaYMg14O16,3.7648
LiSnPO4,3.765
KMnP2H5O9,3.765
Sr2VCO3F5,3.765
K3PrBr6,3.7651
SiPN3,3.7652
PS2N3(Cl2O)2,3.7652
Cs2Si(HO2)2,3.7654
K9Gd3Si12(O16F)2,3.7656
Na6Mg2C4SO16,3.7658
Y4AlSiNO8,3.7659
CaH6(SO4)4,3.766
NdAsO4,3.766000000000001
ZnSi4H35C13ClO,3.7664
SrEr2O4,3.7665
Pm2O3,3.7666
NaH,3.7666
Na2TlCrF6,3.7667
Li2MnP2O7,3.7668
MgMnP2O7,3.7668
Tm2WO6,3.7669
SrICl,3.7669
Cs2ZnH12(SeO7)2,3.767
Re2PbO8,3.7671
Li2MgGeO4,3.7673
Li2SiNiO4,3.767300000000001
La4Br3ClO4,3.7675
NaZnF3,3.7676
Li2Ge(S2O7)3,3.7676
K3Ga2(PO4)3,3.768
Ba3La2Cl12,3.768
Na5ZrTa3(SiO4)6,3.7680000000000007
Cs8Ta6O19,3.7681
Cs2LiI3,3.7682
SrGaBO4,3.7683
Li3In2(PO4)3,3.7684
CsK2Fe3P4ClO14,3.7684000000000006
Ba2SrI6,3.7685
HfTa(PO4)3,3.7686
K4PH5Se3O16,3.7688
Na3NbO4,3.7689
Cs4MgZr3(PO4)6,3.7689
Mn3B7BrO13,3.769
Na3LaZrSi2SO12,3.7692
CaSi7N10,3.769799999999999
Na6ScTa3(SiO4)6,3.77
LiSc(TlCl3)2,3.7703
K3NdBr6,3.7704
ZrBr4,3.7707
SrMg30CdO32,3.7709
Mg3(HO2)2,3.7709
MgFe(Si2O5)2,3.771
Na8Hf3ZnSi4(PO12)2,3.7712
Na4LaAlSi(PO6)2,3.7713
LiMnF3,3.7715
Na4LaYSi(PO6)2,3.771500000000001
Na5HfTa3(SiO4)6,3.771900000000001
H8C3S(N3O2)2,3.772
Li2MnP2O7,3.7721
LiMnF3,3.7722
Nd2C(NO)2,3.7725
BaGe(S2O7)3,3.7725
MgO2,3.7729
TbMoO4F,3.7732
InH9(NCl)3,3.7734
H13Se2N3O8,3.7734
MgSb2P2(HO5)2,3.7735
Cs2LiScCl6,3.7738
BaAsHO4,3.774
LiTm(WO4)2,3.7741
B5H9N,3.7741
MgFe2S2(O4F)2,3.7741
BaNa3PCO7,3.7745
Dy2WO6,3.7745
Zn2H16C4N18O7,3.7746
LiSbP2O7,3.7746
ZnSbF5,3.7748
Ca4Ta2O9,3.7748
SbMoOF9,3.775
K2LiIn(MoO4)3,3.7751
LiTb(WO4)2,3.7751
Na2AlInP2SO12,3.7753
BaSnF4,3.7754
Ho2WO6,3.7755
MnAl2P2(HO)18,3.7756
FeH20S2(NO7)2,3.7756
LiBiP2O7,3.7757
Li7Mo4P9O32,3.7758
Si4Ge(H3C)11,3.7758
HgH16C6(N2Cl)2,3.7758
Li6Mn2C4SO16,3.7759
LiP4WO12,3.7759
Na3CaZr(PO4)3,3.7761
Li2MnFe(PO4)2,3.7761
Dy2(SeO4)3,3.7761
Cs3H(SeO4)2,3.7763
AsH6NO4,3.7764
C6F5,3.7764
Rb3LiZn2(MoO4)4,3.7764
RbBa2I5,3.7766
KS2O3,3.7767
LiY(CN2)2,3.7769
Ca2AlH10IO8,3.7769
NaLaMg6O8,3.777
Pr2(MoO4)3,3.7771
MgAl4(HO)12,3.7773
LiY(WO4)2,3.7774
Zn2NiP2(H2O3)4,3.7775
Na7Ca3ZrP5SO24,3.7777
LiSb(PO3)4,3.7777
LiTi(PO3)4,3.7777
Li2Fe(Si2O5)2,3.778000000000001
ErCl3,3.7781
Na3Li3Fe2P2(CO7)2,3.7783000000000007
Li3P3(WO6)2,3.7784
Na2YZnP(SO6)2,3.7791
Yb2MgNb2O8,3.7793
Al2SnCl6O,3.7793
Na7CaSc3Si3(SO8)3,3.7794
RbBa2N15,3.7794
K2CdP2O7,3.7795
Li4Mn(PO4)2,3.7795
Rb3TlF6,3.7795
Li4Fe(BO3)2,3.779500000000001
Sn(PO3)2,3.7796
BaSrTm4O8,3.7798
BaGeN2,3.7799
K2Na2Nd4Nb2O13,3.78
AgBH8C4(N2F)4,3.7801
LiMn(PO3)3,3.7802
LiMnPO4,3.7806
Li3ScCl6,3.7806
Sr3La4O9,3.7808
La2Ti3O9,3.781
Li3Mn(BO2)5,3.781
Na4Zr3Zn(PO4)6,3.7811
Na2GaPCO7,3.7817
CsK2InCl6,3.7817
NaHfGaP2SO12,3.7822
BaMg6CO8,3.782200000000001
NdRe3(H2O5)3,3.782200000000001
CsNa3Li12(GeO4)4,3.7823
Li4Fe3P4O15,3.7823
Na3CaAl3Si3SO16,3.7823
LiCa9Co(PO4)7,3.7824
Sr2HfSnO6,3.7827
NaYHfSi(SO6)2,3.7828
AlH36C12S6(ClO2)3,3.7828
CrF3,3.7828
Na5Y3Zr(PO4)6,3.7829
Na4Al2Zn2SiS5O24,3.783
Ga2(TeO3)3,3.7831
Lu2WO6,3.7831
Cs2ZnN12,3.7832
H24C8S(NO2)2,3.7835
Cs2LiLaBr6,3.7835
LiMnGaF6,3.7836
Li4MnFe3(PO4)4,3.7836
Cs3LaBr6,3.784
SmH4I3O11,3.784
Sn3PO4F3,3.7843
LiMnP3HO10,3.7843
Na3HfInSi(PO6)2,3.7849
BaLaCl5,3.785
KNaSr8(BO3)6,3.7852
CsSnF3,3.7852
RbMgIn(WO4)2,3.7852
RbPbF3,3.7853
Y2Mg3(SiO4)3,3.7854
CaSnP2O7,3.7854
Na3YGa(PO4)3,3.7855
MgMoF5,3.7858
CdH9C3SBrCl2O,3.7859
Na3InCl6,3.7859
MnH6SO7,3.7859
Na10La4Al4Si5S7O48,3.7859000000000007
Sr3(AsO4)2,3.786
LiMn2P3O10,3.7862
InP2H9(NO4)2,3.7863
Na2LaZr(PO4)3,3.7863
NaH2C2N3O,3.7863
K8Zr(MoO4)6,3.7863
Li2FePHO5,3.7864
LiDy(WO4)2,3.7868
Rb3SbF6,3.7868
LiMnF3,3.7869
CaB2(H5N)2,3.7871
Na4Ga2Si(PO6)2,3.787100000000001
Mg6ZnCuO8,3.787100000000001
CaZn2(PO4)2,3.7872
Na3ZrGaSi(PO6)2,3.7873
BP5(Pb3O10)2,3.7876
PH18C6N3O,3.7876
SrC2(SN)2,3.7878
InGa2Cl7,3.788
SrLa2O4,3.788
Na5Y2Zr2SiP5O24,3.7881
K8TeP8(H5O16)2,3.7884
RbH3(SeO3)2,3.7885
LiSn4(PO4)3,3.7885
Bi2OF4,3.7885
MgSiO3,3.7886
Dy3BWO9,3.7886
K2NaBiCl6,3.7886
K2Pd(CN)4,3.7889
Li2MnP2O7,3.7889
Li2SnCSO7,3.7891
BaZn(SeO3)2,3.7891
CsNaSiO3,3.7895
La2BeGa2O7,3.7895
LiFeF4,3.7895
CsInP2O7,3.7897
RbMg30GaO32,3.7897
RbLa(WO4)2,3.7897
Na3HfTa(GeO4)3,3.7898
KMg8Al17Si19O72,3.7898
CsN3,3.79
Na3La2(BO3)3,3.7902
Sr(H8O5)2,3.7903
NaSr2CrF8,3.7906
Na6Ta3In(SiO4)6,3.7908
Sr3LiTaO6,3.791
LiHo(WO4)2,3.7911
NaCNO,3.7911
Er2WO6,3.7911
Sr2TaInO6,3.7911000000000006
Sr3Sc2(GeO4)3,3.7912
Rb2CdSi5O12,3.7913
Mg30CdNiO32,3.7915
Li2W(OF2)2,3.7916
Ba5B4O11,3.7917
Na5MgZr3SiP5O24,3.7917
NaLa2Hf2P3(SO8)3,3.792
Na3ZrTa(SiO4)3,3.792
Cs2Si3SnO9,3.7921
Mg3Al12FeSi4(BO9)4,3.7922
Li3MnPCO7,3.7923
Sr5V3BrO12,3.7925
Li3MnPCO7,3.7926
BaMoO4,3.7927
Na3ZrTa(SiO4)3,3.7928
Na5HfZn3P3(SO8)3,3.7928
LiMnP2HO7,3.7928
CaAs2(HO2)4,3.7934
Sr(H8O5)2,3.7935
RbMg30AlO32,3.7936
Na6YTa3(SiO4)6,3.793600000000001
LiZr2(PO4)3,3.7937
AsH8CN3O4,3.7938
CNCl,3.7938
K4Nb2Si8O23,3.794
Nd7Se4Cl3O17,3.7944
CsMoP2O7,3.7947
La3Al5O12,3.7948
La3BWO9,3.7948
Li2Si2NiO6,3.7949
ErB3H18C2S,3.7953
Zn3H12C9O13,3.7954
LiEr(WO4)2,3.7954
Na2Ca17Al12O36,3.7955
MnH8SO8,3.7956
Li3MnPCO7,3.7961
LiAsH6(OF2)3,3.7962
Na13Zr7Si5P7O48,3.7962000000000007
Pb2S(O2F)2,3.7964
Tl2SO4,3.7965
BaCdFeF7,3.7966
TbCl3,3.7966
LiTaGeO5,3.7967
Na3Ta4Si5PO24,3.7967
NaAlO2,3.7968
Tb(HO)3,3.7968
Sc3B5O12,3.7969
RbH3(SeO3)2,3.7975
Ba2GeO4,3.7979
Mg(AlH4)2,3.798
CdH2SeO4,3.7981
Na4YAlSi2SO12,3.7983
Na2ZrGa(PO4)3,3.7985
KYMg6O8,3.7986
Cs2Ga2B2O7,3.7986
Ba2YFe2F11,3.7987
LaAsO4,3.7988
MgMnP2O7,3.7989
LiMnP2HO7,3.799
La3Sc2(GaO4)3,3.799
LiMnP3(HO5)2,3.7991
Na8CaZr3Si4(PO12)2,3.7991
LiCdFeF6,3.7992
Li2SnP2O7,3.7994
K2SiH4(NO)2,3.7996
MnCO3,3.7996
LiFe2P2HO8,3.7997
Ca5V3ClO12,3.7998
K2Ga2B2O7,3.7999
SbCSCl2F9,3.8
Ca3Y2(SiO4)3,3.8001
LiMg30CrO32,3.800300000000001
Mg3BH2O5F,3.8004
Ca5Al11TlSi13O48,3.8004
Na3CrF6,3.8005
Ba3SrTa2O9,3.8005
CsB9H14,3.8007
SrCaI4,3.8007
Ca6Al7ClO16,3.8007
Rb2YAgCl6,3.8008
LiLu(WO4)2,3.8008000000000006
Tb3BWO9,3.8011
FeH14C4NOF4,3.8012
BaCaCrF7,3.8013
Li2Sn(PO3)4,3.8013
Na4MgZrSi(PO6)2,3.8014
Ca3Ta4(O6F)2,3.801600000000001
KCa10V7O28,3.8017
ScIn(SO4)3,3.8018
K2ZnBr4,3.8018
Ba5B3BrO9,3.8019
SrI2,3.802
Cs4AsH5Se3O16,3.802
KNd(WO4)2,3.8022
CdH8C2S2(N2Cl)2,3.8023
PHF2,3.8024
LiScGeO4,3.8025
K3TlF6,3.8026
KCo(CO)4,3.8027
Sr(AlS2)2,3.8029
Na3HfTa(GeO4)3,3.803
MgFe2S2(O4F)2,3.8031
Fe(BO2)2,3.8031
C18BrF13,3.8031
NaLi2AsO4,3.8037
Sc2(SeO3)3,3.8037
MnSO3,3.8039
MnH2(SO4)2,3.804
ScH3(CO2)3,3.804
Ba2B2O5,3.8041
BaYBr5,3.8042
Cs3LiI4,3.8043
Rb5LiSi2NiO8,3.8044
BaLa3Sc4HO12,3.804499999999999
Ba2SrI6,3.8046
Na2MgZrP2SO12,3.8046
MgFeP2O7,3.8048
C2SNOF,3.8048
Li3MnPCO7,3.8051
CsY3O5,3.8051
RbNa5Be8O11,3.8053
Na3AsF6,3.8054
Li2Sn(HO)6,3.8055
Cs3BiCl6,3.8055
NaSbCSO7,3.8056
Tl2Fe2(SO4)3,3.8056
Na3MgC2ClO6,3.8057
Li3Bi(PO4)2,3.8058
Li7Sb2P7O24,3.806
CeH14Cl3O7,3.8062
K2LiNbO4,3.8068
Mg14Ge5O24,3.8069
Zr3SO9,3.8071
LiMnSO4F,3.8073
Cs2Ni2(MoO4)3,3.8074
Be3Si3(MoO6)2,3.8074
Na3W2N5,3.8074
SrSm2O4,3.8076
Na2Ti2O5,3.8077
Pr3BWO9,3.8078
Tl2Ni2(MoO4)3,3.8078
RbCd(BO2)3,3.8078
NaLa9(Ge3O13)2,3.808
Cs2Li3GaO4,3.808
CaFe3(P2O7)2,3.8084
Mg6CdFeO8,3.8085
CaC2(NO)2,3.8085
Ca2AsClO4,3.8089
KNdO2,3.8089
CsYbI3,3.8091
Na2LiFePCO7,3.8095
Li2FeH8(SO6)2,3.8099
SrI2,3.8101
Rb2Ge(S2O7)3,3.8101
K2CrF5,3.8102
AsCSCl2F9,3.8103
NaLiMnP2O7,3.8104
Na2BHO3,3.8106
MgH4C4S4(OF)12,3.8106
Na8Si6SnO18,3.8106
LiPN2,3.811
Ho2(SeO4)3,3.8112
Ba(PN2)2,3.8112999999999992
Na3ZnPCO7,3.8113
NaScCl4,3.8115
SrSiH2F6,3.8116
La2TaCl3O4,3.8117
RbHfMg14O15,3.8117
Na6La4Zn4SiS11O48,3.8118
H24C8S(NO2)2,3.8119
RbInP2O7,3.8119
LiMnP2H5O9,3.812
MgAl2O4,3.812000000000001
Na7MgSc3Si3(SO8)3,3.8121
Li3FeF6,3.8123
Mn3B7IO13,3.8123
K2RbCO3F,3.8124
Bi2(SO4)3,3.8124
MoOF4,3.8125
BaNaSc(BO3)2,3.8128
Na7Zn4P3(SO8)3,3.8129
SrGe2(BO4)2,3.8131
CaTm2O4,3.8132
SnP4H8N2O13,3.8136
La2CO5,3.813600000000001
MgTa2Zn2O8,3.8137
Ca10V3P3(O12F)2,3.8137
Ca(H8O5)2,3.8139
Ga2NiP3H8NO14,3.814200000000001
Li3FeF6,3.814200000000001
FePH6NO5,3.8143
BaN6,3.8146
K3YBr6,3.8147
NaAsH4O5,3.815
Cs2TbAgCl6,3.8151
Ba3Y(BO3)3,3.8153
Cs2LiScCl6,3.8154
SrTm2O4,3.8156
Ba2BeS(OF)4,3.816
Y7(O2F3)3,3.8161
ZnSeO3,3.8162
CsPb2Cl5,3.8164
Li3VF8,3.8164
Li5Mn2(PO4)3,3.8165
Cs2MgH4,3.8165
Ba2B2O5,3.8166
Y2(SeO4)3,3.8169
LiYGeO4,3.817
Cs2DyAgCl6,3.8171
Dy2Ge2O7,3.8174
Li3Sn2P5O16,3.8177
Na3HfTa(SiO4)3,3.8179
Li3Nd3(WO6)2,3.8179
SrC7N10,3.818
K3Cd(BO2)5,3.818
NaCaHfP(SO6)2,3.8181
Na7Zr3ZnSi3(PO8)3,3.8181
Ba3Bi(ClO)3,3.8181
Li3AsF6,3.8182
Y2GeO5,3.8183
MgH12SeO10,3.8185
LaAsO4,3.8186
Ca2H26I4O13,3.8187
Na2LaPCO7,3.8187000000000006
Cs4PbBr6,3.8188
KCrH18N6(ClO2)4,3.819
Li5Ni2(PO4)3,3.8191
Li2MnCSO7,3.8192
Na4ScGaSi(PO6)2,3.8192
H3AuC2NCl,3.8194
CsNaMg14O15,3.8194
RbPbF3,3.8195
La3B5O12,3.8196
CeP3H8O7,3.8196
NaCaAlSi2O7,3.8197
Ca(H8O5)2,3.8199
BaZr(PO4)2,3.8199
Mg(BH4)2,3.8202
Ca3MgFe2(CO3)6,3.8204
Li2FeF4,3.8205
Na3HfInSi(PO6)2,3.8205
Cs2KTlF6,3.8205
Na2Zr4As3(PO8)3,3.8206
Cs2NdAgCl6,3.8207
Na2CO3,3.8207
MgW2(OF4)2,3.8207
Li2SiNiO4,3.8209
YAlGeO5,3.8211
Na5Lu(SiO3)4,3.8211
Ba2CaI6,3.8212
Na4HfMg3SiS5O24,3.8212
Cs2Li2TiO4,3.8213
Mg2SiO4,3.8214
Na4MgZr3(PO4)6,3.8216
Cs2SeO4,3.8216
GaSi4H30C10Cl,3.8218
Mg5Ta(BO4)3,3.8219
CsFeH4Cl3O2,3.8219
Li2Si6Ni2O15,3.8219
Na4NiH38(W3O20)2,3.8222
K2LiVO4,3.8223
Li2FePHO5,3.8225
Li3FeF5,3.8226
KSm(WO4)2,3.8227
Ca3Mg(SiO4)2,3.8228
LiFe2F5,3.8231
FeP4(C2O5)2,3.8231
Al4CO4,3.8233
ZnSO4,3.8233
KMg14TiO16,3.8234
LiH3IN,3.8235
Na4LaScSi(PO6)2,3.8235
Na2Nd4NCl9O,3.8236
Ca5As4(HO2)10,3.8236
RbInBP2HO9,3.8236
CsSrN9,3.8236
Na2HSNO3,3.8238
Ba3Ho(BO3)3,3.8238
Na3ZnPCO7,3.8239
Mo2H26C8N2O5F6,3.8239
SnH4(ClO)2,3.8242
Tm(HO)3,3.8243
Ca(CO)4,3.8244
EuAl3(BO3)4,3.8244
ZnCrH15N5Cl4F,3.8246
Li2Fe2(SiO3)3,3.8247
Rb18Mg6B29O58F,3.8247
SrCaFe(PO4)2,3.8248
Li5La3Ta2O12,3.8249
CaMoF5,3.8249
AsSClOF8,3.8249
Nd3BWO9,3.8249
H8S2N2O3,3.8252
Ba2YCl7,3.8252000000000006
K2Bi3F11,3.8253
Ca20Si3Ge9O44,3.8254
Na3Ca2Zr2P3(SO8)3,3.8256
Sm3BWO9,3.8257
Sr2YTaO6,3.8258
Na7MgZr3Si3(PO8)3,3.8258
Cs2PrAgCl6,3.826
Li2MnF4,3.826
Cs2Li3I5,3.8262
TiH12N2(O2F3)2,3.8263
SnH3NF3,3.8263
CaZrO3,3.8263
Na3Li3Fe2P2(CO7)2,3.8264
TaPO5,3.8264
Ba2CaI6,3.8265
Li9Sb3P8O29,3.827
Na21ZnS10Cl3O40,3.8271
HfMg6NiO8,3.8272999999999993
Na5HfAl3Si3(SO8)3,3.8273
BBr3,3.8273
K3GdGe3(HO5)2,3.8274
NiH10(SeO5)2,3.8277
RbNi4(PO4)3,3.8278
CsSnF3,3.828
Al(HO)3,3.8282
GeP2O7,3.8284
Sr5As3ClO12,3.828500000000001
Na3AlIn(PO4)3,3.8286
Ba(H8O5)2,3.8287
Na2Cd(SO4)2,3.8287
LaBWO6,3.8287
RbScAsO4F,3.8288
SrTe(HO2)2,3.8288
Ca10VP5(O12F)2,3.8289
CaZn2(H5O4)2,3.829
Na2CaHf3P4(SO12)2,3.8291
Li3Bi(PO4)2,3.8292
ZnN6,3.8294
K2Si3SnO9,3.8296
Na2Ga2P2SO12,3.8297
SrHBr,3.8297
Mg5Sn(BO5)2,3.8299
Na2CaAlP(SO6)2,3.83
BaSr2I6,3.8301
K2AlTlCl6,3.8301
H3O2,3.8302
Li4VO4F,3.8303
HoH8C2O8F,3.8305
SrLa2BeO5,3.8306
FeH12C8S2(N3O)2,3.8311
ReH3O5,3.8311
SrNd2BeO5,3.8313
Na3MgAlSi(SO6)2,3.8314
Na3YZnP2SO12,3.8317
BaYCl5,3.8317
NaGe2(PO4)3,3.832
Sr(IO3)2,3.8321
WS2O9,3.8323
Li2SeO4,3.8324
Li4Si4Bi2O13,3.8328
SrNd10Se12(Cl2O9)4,3.833
Li2FeF4,3.833
NaAlSiO4,3.8331
K2SbPCO7,3.8333
NiH8(ClO2)2,3.8335
NaZnPO4,3.8335
Al(HO)3,3.8336
Li2Ta2(OF2)3,3.8336
TbSeClO3,4.386799999999999
RbBi3F10,4.3868
Cs3GeF7,4.3869
Rb2ZnF4,4.3870000000000005
Na2NiP2(HO3)2,4.3873
Na2Hf(HO)6,4.3873
Ca2SiO4,4.3874
MgH4S2O9,4.3876
TmH9C5(NO4)2,4.387700000000001
Na6Mg4Al4SiS11O48,4.3878
CsNiF3,4.3878
RbGd3F10,4.3883
NiP2H2O7,4.3884
LiY6B3O14,4.3885000000000005
K2MgH8(SO6)2,4.3885000000000005
Li9P8W3O29,4.3885000000000005
BN,4.3887
KAs(HO2)2,4.3888
BaCaSbF7,4.388999999999999
K2Mg3Zn2(Si2O5)6,4.388999999999999
Na3Pr5Cl18,4.3891
Na4Zr2(SiO4)3,4.3892
Sr2Mg(BO3)2,4.3899
Si2H25C10N,4.3908
NaTl2GaF6,4.3908
CaAl2O4,4.3909
Na7Mg4P3(SO8)3,4.3912
RbY2Cl7,4.391500000000001
KGaP2O7,4.391500000000001
Ca2MgSi2O7,4.392
HoH6C6Cl3(O3F2)3,4.392
FeP2(H4O5)2,4.3922
CsCaBr3,4.3923
CaLaAl3O7,4.3925
Li2Si12(NiO6)5,4.3937
Rb2Be2Si2O7,4.3938
Li2Mn2(SO4)3,4.3938
PbF2,4.3938
SbCSF11,4.3941
K2NaZn2H5(C2O7)2,4.3942
AsS2NF10,4.3942
K4Hf3Mn(PO4)6,4.3944
CaLaAl3O7,4.3945
CsBa2Br5,4.3948
Mg2SiO4,4.3954
Sc2H14S4N2O21,4.3955
LuBrO,4.3956
AlH15Br3N5,4.3958
Rb3CrF6,4.3963
NaLuSiO4,4.396599999999999
Ni2P4C11S2(OF8)3,4.396599999999999
Sr3Nd2(BO3)4,4.396699999999999
SiO2,4.396800000000001
Sr4Al6SO16,4.397
Na3CrF6,4.3972
BaCO3,4.397399999999999
Sr3Al2(SiO4)3,4.397399999999999
TeF6,4.3975
Ba2PIO4,4.3977
Sr3(BO3)2,4.398000000000001
Ca4SmB3O10,4.3982
Na2MoO4,4.3983
CIN,4.3987
ZrH12C2(NF)6,4.3987
NbF5,4.399
La2B5H9C4O15,4.3991
Sr2LaCl7,4.3991
Na2ErPCO7,4.3992
KNa2Li3Cr2(Si2O5)6,4.3993
Na2HfZnP2SO12,4.3995
C,4.399799999999999
K2AsH13O10,4.3998
As2HPbF13,4.399900000000001
YBO3,4.4
Na3AlGa(PO4)3,4.4001
LiMo(PO3)4,4.4002
Na3Al2Zn2PS5O24,4.4002
Na3Hf3ZnP5SO24,4.4003
BaCd(PO3)4,4.400399999999999
Ba2LaCl7,4.4004
Li2MoO4,4.4005
Be2As(HO)9,4.4006
MnB2P3H10N2ClO13,4.4006
RbB10H9,4.4008
Y3Sc2Al3O12,4.4009
RbDy2Cl7,4.4012
K2ZrSi2O7,4.4017
K2Be(Si2O5)2,4.401999999999999
K2CaMg5Si8(HO12)2,4.401999999999999
Cs2PO3F,4.402
NaAl11O17,4.402099999999999
Sr5B3O9F,4.402200000000001
H9C3N6ClO5,4.4025
CsSbF4,4.4026
LaAlO3,4.403700000000001
Rb2TlGaF6,4.4038
SrCd(PO3)4,4.4041
Li2Fe(SO4)2,4.4042
K2Si2O5,4.4044
KCaBr3,4.4047
NiSn2H12(OF)6,4.4047
AlHO2,4.4054
Na8Al3Ga3Si6(ClO12)2,4.4061
Ca4Al6SO16,4.4065
MgAl10O16,4.406999999999999
KSc(SO4)2,4.4071
K2ZnCl4,4.407500000000001
RbGaCl4,4.4079
Ca2FeP2(H2O5)2,4.408200000000001
Pr3GePO9,4.4089
CsSrBr3,4.4089
CaMg6FeO8,4.4092
LiAlSiH2O5,4.4094
Li2FeP2O7,4.4095
K4MoWO8,4.4095
K3ErSi3(HO5)2,4.4098
CaAl12O19,4.4099
BaCdGaF7,4.4099
La7BP2O17,4.4099
NdPb6F15,4.41
Sm3Si2Cl5O6,4.410200000000001
Na2Mg2(Si2O5)3,4.410299999999999
Na2Ca2(SiO3)3,4.4105
CdH20C2S2(NO2)6,4.4107
CsSO2F,4.4107
Sr3Y(BO3)3,4.4109
H5SeNO3,4.410900000000001
MgSiO3,4.411099999999999
LiNd6B3O14,4.4113
KCdP3H8O13,4.4116
La3Si2ClO8,4.411700000000001
Lu4Al2O9,4.4119
Li4MnH6(S2O9)2,4.412
ScHO2,4.412
Na4Mg2P2SO12,4.412
Ca18Nd2Si3P9(O16F)3,4.4125
MnAlF5,4.4125000000000005
NaAl11O17,4.4125000000000005
LiNi(PO3)3,4.4131
LiBi(PO3)4,4.4136
Sm2Si2O7,4.4139
LaTmO3,4.414
Na3YHfSi(PO6)2,4.4142
ZnH12N3Cl5,4.4143
HfB2O5,4.4146
Na4Al2GaSi3BrO12,4.4147
Ca3SiH30CSO25,4.4149
SbP(OF3)2,4.4149
SrLaAl3O7,4.415
HC2N3,4.415
KMg2As2H31O23,4.415
Na3Zr2Si2PO12,4.4153
K5YH8(CO2)8,4.4154
Sr2Hf7O16,4.4155
K2LiMoF6,4.4161
LiZr2(PO4)3,4.4162
CsMgPO4,4.4168
Li3MnP2HO8,4.417
ErScO3,4.4171
As2SO6,4.417199999999999
Li2Ca4Si4O13,4.4172
TbH18(BrO6)3,4.4174
La4Al2O9,4.4174
ZrF4,4.4174
RbGa2P5O16,4.4174
Li6Ca3MnC6(O9F)2,4.4177
MgAl2(Si3O8)2,4.4181
H3BrO,4.4183
MgSiO3,4.4184
DyGa3(BO3)4,4.4185
MgTe(H4O3)3,4.4186
BaSb2F12,4.4186
Na2Mg(CO3)2,4.4192
H5BrO2,4.4193
SrLa4Si3O13,4.4194
CsHCO2,4.4195
KTb(CO3)2,4.4195
MgW2(OF4)2,4.4196
RbLiMoO4,4.4196
La2(SiO3)3,4.419900000000001
Sr2LiSc(B2O5)2,4.420299999999999
CsLi2I3,4.4204
NaLiCO3,4.4204
CsY2Cl7,4.4204
Na3Hf3MgP5SO24,4.4207
NaHo9(Si3O13)2,4.4207
TlP(HO2)2,4.420999999999999
Na2Nd2B2O7,4.421099999999999
Na4Sr(SiO3)3,4.4214
H12C5S2N2O5,4.421799999999999
Na2PH5O6,4.4219
Li3ErBr6,4.4222
ThH2(SO4)3,4.4226
CsRb2YCl6,4.422700000000001
Rb2Ti4H3F21,4.4228
Ho3ScO6,4.423
