formula,target
BaNiF4,59.1194235596845
Ca3MnN3,87.87299542244625
K(FeAs)2,48.357873952943535
Rb(CoSe)2,38.33927619044954
ScGaNi2,129.7142965588709
Zr(WO4)2,92.4547173487096
Mg(BeAs)2,76.2033684881703
TlAs,38.51510244177115
YbS,63.0
Na4P2O7,45.53831287398491
BaPdS2,39.90993982049039
ScRh3C,214.96776736378143
LiCe2Ru,68.0
Hf5Al3,110.97686783402
NbB2,287.0
ScB12,218.0
Co2SbTe,119.5982969658882
Cu3Pd,146.37735002832002
BRh,275.14304284700194
LiHfPd2,116.7143255394692
LiScO2,118.96700272541918
HgPt,146.98693057880809
Ba2LaTaO6,121.3241417706954
Sc4C3,111.8905740817044
LiAl2Rh,118.5750474043924
LaMnO3,106.86356367306396
TiPt,192.0325728351684
CdSiAs2,59.41053148774672
CrSb2,62.12287363608958
V2CrRe,250.9295069570333
ReN,373.68019827253096
BaO2,67.0
SrAg5,59.49802863644258
Na2O2,48.97014879190402
PtN,192.0
ScRh,137.71392428899287
ZrS3,21.0
IrO2,270.0238509633652
MgSiO3,96.40247455333986
ZnSnO3,165.43816299654355
Ba(NiAs)2,63.6837617764038
TaSiRh,235.42545675140232
Al3Mo,135.5239290776089
VGaRu2,239.0124610734569
KO2,24.52389259275229
Lu(FeO2)2,158.36060026677876
MnZnIr2,224.1701879909788
Na2TlSb,22.264892503418785
AlAu,104.07011952010272
SrTiO3,168.4715734450354
Sr(ZnP)2,63.21221682447458
CaSnHg,66.0
Nb6Co7,213.1276693943768
Li2CoO2,108.12542602248058
VFe3,193.4820236253666
ScO,174.44470400855425
KIO3,21.0
La2Hf2O7,164.8165474486595
Ni2Mo,232.91689521273915
Zr(NiP)2,177.3996732813127
Sr(MgSb)2,38.675005636370656
SrAl2O4,81.18641550748289
Li3Al,26.37037780559689
Sr(ZnAs)2,54.0
Co2NiO4,159.91816707740497
K3WF6,34.0
Li2ZrCuO4,111.0
Y2CdS4,61.66767644756736
Na2Mn3O7,77.18611013977444
YbBr2,20.0
V3Au,186.33358737424632
Ni3Se2,105.49026959533522
Ti2ReIr,235.8975907579809
PbS,51.956983881385405
Hf2CoTc,170.05373243224673
ZrVF6,72.38624765619309
V2B3,280.3582037551264
Nb3Ga2,167.0
ZrGa3,97.10074582931809
BaAg2(HgO2)2,46.33910467911746
ZrMnO3,159.90251580034692
ZrCoO3,153.4054411308839
LaNi5,135.40892414613225
CaI2,3.7842760775859823
HfC,236.1705339701686
AlFe,174.59096083157627
SrSnPt,69.56550895738029
GaAs,60.73704812749061
Si5Pt12,204.9704854734291
LaCl3,31.58036740133996
LiMgAs,46.60532556989935
IrSe2,105.5187221778167
BiTePt,86.0
AgAuO2,65.32764679581139
CaAsAu,57.0
CoSnO3,152.33588654518985
PbSO4,40.15463225204772
TaTe5Pt,20.39016559786868
TiCuSi,148.39293861880196
HfSiTe,30.99674071149504
CeC2,100.9683018129922
CaZrS3,69.21358880547311
Zr2Au,119.0
TiTc,206.5352668564796
LiZnO2,97.33774762446528
Ti2MnOs,206.0
CrPd3,154.67644081345122
Pd4Se,139.0272964098143
Sc2IrRu,156.97497418085698
SrSiPd,68.39111151818955
Hg2AsF6,15.531416381562485
MgCuP,93.89216713822952
ZnSe,58.26160401907752
Sm(SiRu)2,140.0
LiCuO,71.56704809411241
Si3NiP4,104.81480807650829
Y3Al,49.33241557708187
MgCrO4,64.14009612561668
CaSnN2,94.927731548245
K3AgSn3Se8,14.900180293072989
Sc2GaOs,124.73777400196552
BaNbO3,167.45715176643
CoS2,124.28165948982394
VPt2,246.36433459081115
YMnO3,148.0
BeO,208.35063060166283
ThSn2,70.0
Ag2HgI4,10.777214449713194
Zn13Rh,88.06784380977732
Zr2Co,107.25910334146393
K2H4Pd,14.0
CsPt2Se3,23.0
Mn3CuO8,40.37807420585252
Ba(PIr)2,99.06576279487908
Ca(BeN)2,111.87141206173868
AcClO,67.0
ScGa,75.62385782845328
UN,218.0
ScSnRh2,154.43045154757738
VCu3O4,116.44758910829052
Rb2ZrF6,21.943363972946926
SrZnF4,60.78964593690514
Hf3Te2,27.420470213018564
Li2CuSb,53.29076992134984
GaI3,0.8691137161221475
Bi2SO2,44.34627919031817
LiVF4,38.0
SrMg2N2,94.17111045520512
LiGaNi2,117.82620495095875
Pr2CuIr,82.0
AlCo,179.0
NaTbS2,43.0
Na3(GePt)4,83.19687341252336
Rb2CO3,23.87325295549233
TaFeO4,191.6194501203643
ErCo5,140.0
CaNiO3,73.65296194591292
SnC,120.96631034330736
Zn3C,93.39787100672297
Zr3Au,118.0
USb2,57.0
HoBr3,3.800644465466748
ScRe2,226.0
BiI3,3.0
Sc2NiIr,146.5446338839318
LiSi,52.04382773468545
Sc2ZnPt,106.79097887885776
Mn2Ge,186.00990715862545
ZnCu,114.40115003587282
NaMnF3,59.86629428209389
ScSi3Ni2,139.24894739757866
Ni3(PbSe)2,55.0
Mg3Tl,35.534792199825546
LiBiPd2,79.3805269348168
CuSe2Cl,8.412043981107582
RbF,23.5960160017378
Ta2C,255.96640598636785
Rb2PtC2,36.77572503615009
NbVO4,179.1570959771289
ScF3,88.80316027434027
HoErZn2,58.0
YAgTe2,41.38296841291408
Li2CdSb,38.16221054384356
SnPd3,145.7479028173276
Bi(BO2)3,87.41195597531649
HfH2,149.24976471219634
Mn2NbAl,190.4323786333032
HoZnRh2,132.0
LiSmSe2,41.0
Li2Pd,47.960537386914645
TiBeIr2,241.25157623151168
TiSi2,142.54235449683574
CaAl2,56.46385601159631
AlVRu2,235.09532241620064
VPd2,190.1359466132577
Li2CoSiO4,84.59692367867366
Sr3(FeO3)2,108.75408016097384
AgSbSe2,58.04121235545085
Zr2SN2,159.26746273093204
Ca(ZnGe)2,59.03629570433274
ScTc2W,222.92437833713143
SrMgGe,39.88285131976495
Ca(SiNi)2,104.4064161550892
SmF3,112.0
VAu2,126.8553508470226
Zr2InC,118.5354542671274
Li2VO2,111.96850369597064
V2OF5,21.22560400298739
CaZrF6,56.986150916817685
CsO2,17.674803120572918
FeI2,8.931529027621252
RbI,9.655227124775172
FeSiRu2,236.80928598519145
RbAuS,14.0
Nd2S3,74.0
ScH2,96.76806601867852
TaRh3,260.2894753817907
Ti2MoIr,209.8354846959293
TcO2,256.00215507563576
Zr3In,96.69946304937064
VF2,92.98001158699611
Ni3Ge,174.70867351266185
SnIr,154.60772069124252
GeAs2,15.0
LaBiO3,60.77930331785457
Cd(CuO2)2,123.71165667598908
Cu3P,123.44585599766825
FeF3,104.0
NbRu,237.1664399362604
ZrZn3,100.40905981271328
Ga3Fe,102.28136056557646
HfNbB4,269.49524652564446
ZrNi4Sn,164.59003576529673
HfNbTc2,215.82734693439977
Ge2W,171.79651033752708
LiSc2Ir,99.11703225322702
Ag2O,68.15449543118544
CaSnPd,66.78470249102642
CoAs3,116.61926397793476
Na5Co2S5,33.81068486284055
Mn(CuCl2)2,47.36221751319084
NiAgO2,124.37306394344373
NdGaO3,162.31726558925027
HfInPd2,145.0
V3Ir,238.94056708129656
VGaCo2,197.8295389688575
Zn2Mo3O8,129.8364097904652
V3Pd,196.9498467609293
TePd3,136.0
Hf2FeIr,187.83598703197788
MgInPd2,108.78625036099164
Zn3Pd,112.54567796838128
CaSbPt,82.09983938253299
BaZnO2,83.06882793834126
ZnCu2SnSe4,56.67597072242203
RbHS,28.146099466679026
MnS,56.061149168839606
LiHg3,33.0
Ti2InN,137.09569481702528
YScO2,114.60254254317952
K2PdCl4,12.69569280535084
Mg2VN3,127.67455838932337
Li2CuSn,51.71140100458932
Na3PSO3,38.07371557333413
TaAs,175.78700539492226
LiGePd2,121.2408366057874
TiTeOs,173.0
Fe3O4,176.08852075313192
Na6Ti2O7,46.45323639544461
BaSi2(NO)2,94.70723103577151
TiBr2,4.084325596721492
NaNiF3,73.77149255357385
SrLiP,44.2997181160619
Cs2SO4,21.514062363545
YCo3B2,205.0
CeIn3,48.81387557784171
KSmS2,40.771667206298936
Ni2Ge,167.59655559262518
NbGaCo2,194.11775478580583
As2Ru,149.33183858204688
TbInPt4,163.0
NbNi2Sn,178.41038516647808
SiPd,148.94735003946704
Hf(CuP)2,132.91611245672493
Ba2Hg,16.0
IrOs2Br,168.0
NiSeO4,69.47407530550316
Li6MnS4,44.0
Al6Tc,107.0
Na3VO4,45.37137758395557
LiCoO2,117.60572212900831
Ta2FeOs,249.0
Si4Rh3,179.58062919652767
TlAgO2,88.2749935590432
SrCrN2,92.24994452412712
KAg2PS4,37.37251885497946
Ti3InC,144.96947844244534
Nb10C7,227.19733118910383
Sb2Pt3,135.27600912645735
Rb2NbCl6,9.467985660725128
Hf2CS,177.2611218809121
BaSiO3,55.74196530045075
SrHfO3,156.73357760055012
AcBr3,24.146886871253447
LiHfPt2,142.9287110236287
SnSe,24.38851502573837
Mg3Ir,75.58844383226115
ScGe2,80.50528797676101
Zn3Ir,145.0
NaAlSi,41.31547098874734
Sc2TcAg,109.1236506359213
ZrGeSe,102.38754337196258
Na8Ti5O14,74.0
SrH2,37.427075186810455
EuAgSb,50.0
MgV2O5,100.50968352706217
Sr3(SnIr)4,94.16010874544956
Ge2Sb2Te5,23.0
HfSb2,84.17649977762295
BI3,1.3794691848105642
ScGaIr2,191.0
SiC,213.0985791820873
Na3SbSe4,20.308712019311592
VIr,273.0
SmSbTe,58.0
ScZn2Au,103.0
TiCo2Si,201.3340072539208
SrSi2,53.513303934792994
TaVO5,117.45122496642932
PdO2,211.4159982357383
Mg2RhAu,98.01106932743014
BaSbAu,45.0
NbCrGe,195.71303508748667
CsAlO2,92.88616797417735
TaS2,28.920559103123768
LiAl5O8,196.22117291099443
ZrRu3C,256.87425130227865
Sc2ZnRu,108.56190489362156
NaF,48.0
TaO2F,183.37259317205653
Li2TiO3,110.20712409151464
Li3Co,26.0
CoReB,349.513293387662
MnB2,260.3607474068375
Li2AlPd,68.4348081680265
BaMgGe,32.788559402366474
ScIr3,242.65533563137643
Sr(AlSi)2,59.046174184869386
NbNiB,239.20495408403625
VOF,150.0
NdAgHg2,64.0
AgPt3,205.03308637177304
Sn2Pd,80.65010824837412
Fe11Co5,191.5332380425069
Be3Ni,153.50930075204633
YTlCd,83.0
Fe7W6,270.4782304061107
TiAlCu2,134.46442078175815
ThSnRu2,136.0
Al(CrB)2,227.1089610420454
PrBS3,52.975759898834
Re3P4,186.9315494773637
V3S4,98.16222095315383
RbCuF3,63.83020863263568
LaAs,65.110782954607
ScN,199.8819802023927
YAlO3,189.7995324687365
K2Te2Pt,22.316816574640143
Ge(Te2As)2,23.053734751745424
Ca4Bi2O,43.0
Ba3Ti2O7,86.1279141850613
V3Pt,217.71004408985823
Mg2PN3,150.42302239179628
LaMg,34.64475697261156
UCl3,25.0
PtO,185.9662737282912
CoBr2,10.67225715093996
NaCoO2,109.67024187234372
ScAlRh2,163.36641394186665
BeAu2,136.78824623387885
YbTiO3,179.0
NbP,188.3297321826328
ScCo,120.9964394765226
Sc2CCl2,19.636035149583147
ZrNi5,184.0
YZn,59.8049608993562
LiCaSn,33.0
CdSnAs2,47.32665628054376
HfSiS,135.09267093389371
FeSi,211.46491309801712
Zr2Al,103.22162502661764
Zn2PdAu,137.0
NiAs,133.79502965633284
YB2C,177.14394849235282
Sm2Ag2O5,127.31121690072376
Hf2MnIr,196.48889661092727
BSb,99.45536559330752
V2CN,305.5792162861778
Li2Si2O5,78.80539403791403
ZrCoSn,138.0208988854621
Ca3Ti2O7,129.81187052647013
ScSiPt,149.0799835305931
CuAgO2,105.99401820833155
MnCoO4,36.06754322940821
MgNi2Sb,110.4924464990528
Li6CuS4,35.0
ScVO4,147.75267197280058
TaPd3,214.21143845994044
Be2NiRh,194.0
Li2InPt,71.88051368069677
K2CuF4,43.41894335068129
ZrTe5,11.350107473369803
Mn2VGe,224.38615029049373
Li3(FeO2)4,103.45347946820726
TiAlRh2,193.0
SmHoMg2,35.0
MnCo2Sn,169.1111802836611
Co2P,228.4337519665686
DyRh,115.0
Cr5O12,58.922364259329385
Ga3PO7,150.1214332783293
YIr,128.49798092084654
Fe2Mo3O8,140.80852567231943
Y3Al7Cu2,88.00684506964323
Hf3(Cu2Ge)2,143.0636133210964
Si3Pt2,160.93919913684798
Ta3AlC2,224.5853602331403
DyAsO4,126.7458567306533
V5Te4,50.37193642900315
AlTlF4,41.485982929328976
ZrNi,138.49221614083245
AgO,103.42077833049832
Sr(MnSb)2,33.70147561519208
Tl2Au4S3,18.0245707646362
YMg3,40.12903944647255
PdSeO4,20.0
LiPm2Os,73.0
P2Ir,193.22799430150368
Ta4N5,292.32864423313686
NiF2,107.91735805787052
Rb3Co,33.0
Cs2Pt,11.995273387687426
YbAs,41.0
FePO4,11.734197736057313
Zn3Cu,96.14196591854504
VH2O3,75.01778667070965
HoNiSb,76.0
ZnCO3,116.88754446339104
CaMgPb,36.04821254547712
SnS2,14.611322983770744
PaO2,147.75619302221872
SrP,44.559557773534
ScCo2Sn,136.24105926535194
Tl(Cu3S2)2,53.76176790423372
Sc2S3,55.90322289885452
KAgSe,27.01574865248037
GaN,171.71304999649288
SrMgSn,35.90390109130038
EuCl3,22.107212925165665
V2CrRu,242.9785164800064
NaZnN,66.6957871227934
Sb2S3,16.310023934576723
MgPd3,130.03199308528224
MgGeN2,147.03896491370315
HfGa3,102.31163352164371
FeSb,93.56468528504084
Ga2FeO4,173.01211328525926
TiVO4,222.56599947913844
HfNi5,169.0
K3Co(NO2)6,22.0
NaAlO2,81.25775431821434
NaBeAs,45.40618523027992
NiTePd,120.0
GeC,166.7870976824371
Pr3GaC,34.0
ZnAgF3,80.59923849314477
PrBr3,26.21560943590171
Si3Ru2,201.52505182355384
Rb2H6Pt,13.657163356628375
SrNi3Ge2,89.22669882492909
Sr8Fe8O23,123.60845577901873
AlAsO4,23.85696541209211
OsF6,5.739821301828468
Sm2S3,76.79566390897226
GeSb,36.0
YPd2Pb,95.47943692715698
Ba(CdSb)2,35.63203429381787
Ta2OsW,272.3176985889336
Ca3BN3,80.91642822092281
Co2Mo3N,270.1761037099535
TiS2,18.35874922754085
Mg(CuO2)2,62.83939362445582
SrNiSn2,56.44761420454569
VSe,23.98270709464436
TiBe,125.89657679775854
FeP4,140.58844749283506
ZnBi3,49.93922090104434
TiCu3O4,76.10043288748119
LiGaCu2,84.0
YZnAsO,75.0
CsAgSe4,8.613653074313131
Cu2SnSe3,55.05702208293671
MoO2,218.70097899852112
CaMoO4,75.1868546614784
NbGa3,122.30423291592672
TiSnO3,26.12451077596608
Li9(CoO4)2,70.70142719765856
K(NiSe)2,40.24178115138052
V3NiO8,145.04040863791573
W3O7F,227.81653354160937
LiVF6,33.270714732151845
Fe3Pt,180.231692925722
Ti2Cu3,133.111216476947
FePt3,267.0
Mn2SiO4,116.21152015488327
TiSnPd2,146.28697664399056
CrO2,196.6213079022096
Li3V2O6,86.71845847442567
KBr,21.636928269373016
TiCoGe,171.3886479273203
FeSbO4,177.65148000714473
HgO2,40.0
Ca3GaN3,79.86605990156455
CrTe2,29.50821713871021
TmGa5Co,92.0
Mo2C,294.3365694125606
CeScO3,155.01051562286767
CrSiTe3,12.91929349578144
CaMgNi4,106.0120342137106
Te(HO)6,27.796688588165217
Ga2Te3,22.156105752216103
Te2Pd3Pb2,34.09858998886624
Zr4In5Co2,89.37433504200054
ScInIr2,176.4173963555851
CoS,159.69235388571332
YC2,112.50205135923672
Hf5Te4,76.27750171953541
Y(PdO2)2,154.3315043407995
AlBr3,1.2194077786567397
LiZn2Ni,85.69651938664816
HoCl3,4.508173008946756
AlCoO3,76.74056022153266
CsAgCl3,11.977344740194626
ScPS4,7.917623224816339
Sc2CuPt,112.92990116768055
SrO2,71.0
SmHoIr2,128.36416392846806
ZrRh,156.34754891798457
TmFeO3,163.42192268466948
NbSe2,22.203366544646567
Nb2Se,122.36218968176694
ScGaCu2,105.70200979212883
Y2ReC2,123.7316214101714
MnNbP,228.0
ScPPt,149.41759008149418
BaMg2,21.589146578976298
NbTe,107.0
AsRh,156.0
CdAu3,115.7173449892708
Tl5Se2I,15.0
Ba2CoMoO6,121.26390085505648
ScSnRu2,170.90201396362727
Ba2TlBi2O7,25.94284265085647
Cu3Sb,94.98216068810947
BeFeRh2,210.2760530013604
Li2MnO3,111.7331629902238
TiGePd,150.25297701861854
DyFeO3,176.0
CsFeCl3,14.012200814780565
LiAl2Pd,104.17637306872942
YCl3,6.075160643202393
Sc3SnB,82.69104550902483
Li2RuO3,107.6040894604176
Li15Si4,29.95293648778788
HfTiO4,181.42854026050804
ScCuS2,83.73840556970833
BaLi2(MgGe)2,34.0
AlCrFe2,239.46024182937103
LiNbRh2,174.73433227096703
CsPbBr3,17.639260824237013
FeCo2Si,201.6911144768347
SrAgO3,112.04603084050277
Zr3GeO8,196.3504379477529
LuN,179.46948314120544
BaAl9Fe2,79.30069908428311
KMgCl3,31.253062266374013
Na2CS3,14.210872323340665
SmCo5,144.38372474559938
Nb3Cl8,13.593499224275105
Hg2Rh,88.0
NaSbS2,23.0
GeP3,46.55289555307868
CuSnRh2,177.0
CaGeN2,126.93958390793688
Rb2ZrCl6,9.380354407156508
Cd2Hg,37.35120829055168
Na3(CuO2)2,29.37833783939547
CaCdPd2,75.65474364804169
HoF3,65.46805309053008
Nd(HO)3,63.9582383025196
V2O5,44.13249880871307
YHg3,59.43649422852174
Ti3N,110.52202573674232
AlAgSe2,51.88467087120542
Ti2MnFe,179.95828633955583
VO2F,22.463216042878933
ZrInNi2,139.4696504635333
BaZnBi2,31.800751220706783
TiInAu2,122.25969984061535
LiFeAs,68.0
Sc3FeC4,178.04129753387176
TiZnIr2,225.45397627759635
Li4Ti5O12,107.83899947264771
CaPHO4,72.0
FeTe,20.4182484929133
TaTiO4,211.2145080619859
VBiO4,127.6034369074928
NaScO2,104.0632946679921
Al2ZnTe4,29.0
CuSeO3,30.80738383312945
NaZnSb,29.598742411214303
CaS,57.06500426934821
V(CrC)2,291.1023930473126
Al2Pd,112.446751938954
ScInAg2,83.09932640086177
InAsPd5,131.0
CoSb,136.6993563523498
Fe2OF3,114.728404968297
Li(NiP)2,117.49194052555436
RbCrO2,107.71111228400758
NbPSe,128.99173241860478
TaPd,203.8704140698221
KCN,15.2622177728761
Gd(PdO2)2,152.25944576653748
YIO,45.0
MgAs4,43.22762819735426
BAs,128.0
Yb4Sb2O,53.54444842352451
Fe2CuO4,159.1300225748797
Y2V2O7,125.0633262647442
TlInS2,46.64366307790106
Ti2AlZn,96.42002927862448
TiMn2V,191.580852367403
Ti2MnSi,512.0
ZrPd,134.0341373398715
NbInRu2,208.00705265029384
FeBiO3,109.10598102886505
UGePt,129.16190057229136
MgTi2O5,161.74600852663843
CuI,10.242026821269732
Si3N2,140.47932602179424
HoI3,3.016759952725977
AlPO4,26.0
NiMoP,241.0
BaMgO2,78.81458532594476
Li2FeBr4,20.321978360271338
Mg2SiO4,119.27750289864343
ScInRh2,148.39862384633818
MgAlAg2,78.18385764156233
SbN,112.0
SrZnO2,90.11284638292032
MgHg2,40.62773366861524
GaCuTe2,47.67849001915685
NbCrF6,65.44429440862052
MgHg,46.0
CeBr3,22.0
NaNbS2,75.46345341012088
KScO2,97.5964133704967
MnO2,106.0180148075084
Ca3AlSb3,37.86458289476739
Co(ReO4)2,23.0
PbSe,47.1361189893195
K2Se,16.249592799015513
Ge2Pt,115.414369463723
MnNiO3,175.163732788921
Ta2CrFe,232.0646679549094
ScZn2Ag,81.27288596503047
Ca(MnSb)2,35.04872583657223
Cu3SbS4,68.04023226245354
HfW2,222.88276511245843
YbOs3,222.0
CaPt2,132.0
NbInSe2,44.0
Fe2O3,178.32579182791255
LiInAu2,56.0
KSiO3,176.0
Nb5Se4,116.0
Ta3Au,202.79122474823367
Ca3Au4,51.20235432828538
V2Cd2O7,85.07562369798872
Mn2Sn,94.96224384712706
Tm2SeO2,103.0
CrAgSe2,63.91694668986364
AlCr2C,188.8129346037004
FeWN2,224.31655789461743
LiN3,34.33566626559455
Sn7Ir3,102.30723124980514
Li(NiO2)2,93.01330309831631
PbBr2,23.39098577772452
TiOs,248.4709145918144
Sc2Si2O7,158.94827311589418
HfCu2Te3,40.495598747189895
RbMoO3,158.9916805586696
BeRu2W,270.0
MnSnPd2,133.0
Al2NiO4,203.4973558326561
PdF3,32.6669372537948
V4Zn5,125.0
Ca6Al2NF,41.0944142393505
ScSb,64.72998178183303
ZrV2,140.20104388212866
MnCo2Sb,150.01689344811362
MnAl6,103.79814447846807
Na3AlP2,28.2996087563166
Sr(GePd)2,62.0
YBPt2,159.1699479099228
V3Re,236.36966456094268
Be12Cr,128.35898267377692
Fe2SiO4,125.14351710282308
CoSe,16.273198462838106
ErI3,2.826961828935985
SrSbSe2F,44.182348093593376
BaGa2,35.23266227066402
LiMgSnPt,88.20701610429569
Eu(MgSb)2,38.61804771843735
Li2Ca,16.0
Bi2WO6,67.35896120234317
CuF2,59.0
MgPPt5,197.5695253030537
Al2HgS4,37.88873799739008
PrCl3,33.74024406929688
NbCrSi,212.44653628648976
Sb2S2O,12.882819368725348
As2Ir,152.05604402194268
Zn2As2O7,103.5674607645458
SrSc2O4,140.43320082066194
ZrB2,237.9329180242104
ZrSnTe,81.7614777553766
CuHgO2,44.254156175558414
SnCl2,5.946438658533465
TiIr,228.3574811681848
AlFe3C,230.1202789605869
LiGaPt2,153.37847027938054
Hf(Te2Cl3)2,7.033728310377457
Tl4Te3Pb,25.48253066465217
Ca(CoAs)2,83.2280723152261
LiAlRh2,148.44375202544555
Mg(PtO2)3,189.0602179556989
InCuS2,63.5761840419632
MnVRu2,230.7890191940483
LiRh,108.09496832534693
Pm2Mg,39.0
ZrSb2,81.1050687935462
KIn9Co2,46.82494604690314
LiFeO2,125.8727739945993
LiZnPd2,108.20420422737656
Pr2O3,121.0
Ti2AlRe,171.83729437140198
SrCeN2,117.0
TiSb2,88.85072032994103
BMo2C,317.08715201644435
NbPS,135.82277957382018
HoLuMg2,38.0
Cd(NO3)2,24.265979266807125
VCo2Sn,175.00655020895294
Hf2ZnRe,159.78586095150473
NiN,259.19805763927127
Ba(ZnP)2,55.39597771019815
Y2ZnIn,61.22162887045144
Sn7Ir5,135.0
Sr3Li,11.410708856784868
ZrFeP,202.27316010437897
BiClO,25.60774561336731
KCuO,30.741105603994075
YZrRu2,147.43102342558478
CaPd2,94.2575985017367
Li2Mg,21.02533084301532
CsCu3O2,16.863708091052068
YZn5,78.74630396206055
Pr3Pb,38.0
KFeS2,18.649191030338308
LiYF4,78.21386851805731
Ba2CaIrO6,108.56571093330702
TaIr3,324.7022600778625
Pb(CO2)2,20.36160884227045
TlPd3,132.92287241679077
Ca6GaN5,71.34600608099998
LiZrAu2,101.93436574405406
HfScIr2,181.34300264480493
Ba2NbO,21.76789840846869
Zr3Al,100.98051858637488
Eu(FeP3)4,151.15071777985554
Mg3Os,85.49955058968304
NbRhO4,213.91601414455
CaIn2Pt,67.0
Y2MgAl,54.958089902613885
AuI,2.4253107154549416
Li2ZrO3,100.864563577612
SrIn4Pd,47.8851025360181
LiPt,114.70717454861912
VBr3,6.0
ZrSb,103.7085502593216
CoRe3,337.8084618032432
MnCoSb,114.44214990178492
VS,147.44242733103772
TaAlCo2,203.0
Er2SiO5,104.0
Y2Mg,41.493231881008384
Y2AgRu,90.0
Rb2TiCl6,11.090574103079064
NiGe2,109.0
YRh,108.73310368338916
ZnNi3C,189.9625110506788
TaCuRh2,224.49644092184252
ErRh,126.0
LiSn4Ir,69.02718323055377
YAl2Co,89.22888037463804
SrAl9Co2,83.0
TaNi2,213.87413746496884
Bi2SeO2,88.47619668179777
CaB6,149.17995569738025
PPbS3,28.05197583215384
NbCr2,227.60198458661856
TiMnO3,159.1167277707689
K3Tl,39.0
NaNi2O3,122.85024547979444
NdBr3,9.0
Li2MgMn3O8,115.9281582056826
Nd2WO6,124.65380947837588
Zn2GeS4,41.6193024699329
Mg17Al12,50.0
Ag2SO4,48.0
H3Pb,15.0
Ba3(AlSi)2,35.17060471032899
Li(Fe3P2)2,175.0
Y(SiIr)2,175.1906078790356
Li3CrS4,12.0
Hf2Al3C4,197.0
ErN,171.0
Li2LaTa2O7,111.96792866226788
BiIO,16.95283322025558
Ti2MnSn,144.5646221383563
Ta2H,202.535976957179
Ti3AlN,163.2710393479567
Zr2NiP,152.0
K6Co2O7,34.71616726869841
Li3P,39.86351151251053
Ti2ZnN,149.32649797582062
KBaPO4,53.611890857381184
Cs(CoSe)2,41.0
As2Pt,137.49234112199522
MnCN2,95.58289142907591
Zn(WO2)2,139.33906012313105
H4N2O3,22.00289351065961
TiMn2Ge,195.4193425418657
Nd2IrPd,101.0
CoSb3,82.93445433170297
CeFeO3,142.1988716367921
ScAu,102.78719246563436
TiGaFe2,189.69557035752013
MnBe2,163.1600624964465
Al3Ir,150.9516298613363
TaGaNi2,187.4070631425729
YCdAu2,87.68621102103305
ScPRu,174.6090750047108
AlCuAu2,129.388163358653
Ba4Y2Cu6O13,94.37760538516368
HfPRu,221.0704280268864
Zn(InTe2)2,23.581497637375183
Cd(GaS2)2,36.400831414285314
Te2Pd,52.66822448428749
PdF2,94.14558131722684
LaMgNi4,106.0
Ca(CdP)2,56.867365163618
Ni2SbTe2,40.89299556885784
TcB,328.0
SrMgSi,42.98081668315311
ZnCdPt2,154.799283690424
Li2CuP,60.456632416391535
Ti2MnIr,212.17463089338813
MnAlPd2,141.0
ZrZnNi4,166.81991145510938
LiSc2Ru,87.89557904206833
Ga2Cu,77.5441226582703
Mn2SnO4,128.47672504124083
ThC,139.01189123207908
Sc2CuOs,126.08129629633648
BaAlSi,48.63772527492205
Yb2SiO5,80.86346157249659
AlZnIr2,220.9971697573407
LiFe2F6,72.0901769136145
HfNi3,180.6667946936556
ZrInPt2,160.5156928585979
Ti3TlN,150.4064008827427
Cs(CoS)2,47.5579594996218
SrSbPt,60.47375800915643
Sc(CoSi)2,159.0
Cu3Sn,107.74335490568748
LiCo2Si,169.0
NbO,243.4504404552647
TmBi,55.0
KHO,25.137562406322928
Sc6Te2Rh,72.94809600473113
CaSbAu,53.3045687145441
WS2,26.60267032298049
Li3(CuO)4,60.33069250191106
ScSiPd2,138.6230880920216
PrRhO3,177.3971032827364
K2PtBr6,10.001142551953722
ScTlO2,109.0
NiPd3,172.8491655772221
Li2VF4,59.17639583011797
MgFeO3,145.7081193925377
FeAs2,133.65145920332486
Na2ZrSe3,35.0
Nb3Au2,172.8999653379284
ScVFe,50.88590736561368
Y2Si4Mo3,156.10269428091195
ZnSO4,68.17318454634398
BrF3,7.165178517582732
CaTi4(CuO4)3,203.1671861300117
TiF2,109.2136835973442
Si3W,144.8843292958456
YNiP,26.0
HfPd5,169.1281630188549
NiS2,26.76645858588721
HfMgN2,156.51241497131466
PtPbF6,54.56178870064107
VCoSi,209.4175809464527
LiMg2Tl,32.954417946513054
Si2Pd9,163.2779860179939
Ti2TcPt,201.7527947328194
CoTe2,84.59588250836464
ZrSi,141.45494550110868
PH4I,13.42254672222274
Hg3Au,40.0
La2Ce2O7,129.61655847027058
LiNi3O4,150.32406878373018
Sn4Bi2Se7,31.17217244604525
ZrAlW,100.22974499621432
NdSb,58.0
BaMgH4,35.13304513453315
Ce(FeP3)4,160.92655607888898
BPO4,60.33753875075144
Na3Sn,31.0
Rb2PdF6,16.5080709449371
Na4FeO5,44.50966387249648
HfCuSi,154.85693359051658
Ca6FeN5,76.22680657324324
FeCuPt2,197.55375470082032
CaCuAs,62.90247144413085
HfSiMo,188.50822905005592
Fe2C,221.0
CoAs,157.13846016122704
NbGaNi2,192.0
LiMg2Hg,41.33630095474066
Mg(InTe2)2,22.50376085741443
Sc2ZnTc,104.94500803473292
Zr3Ga2,111.81671007024558
CdGeP2,65.0
ZnSnP2,63.76946477597304
