formula,Temperature,Seebeck (uV/K)
Ba2Cu3GdO7,100.0,2.7
Ba2Cu3GdO7,123.0,2.1
Ba2Cu3GdO7,100.0,6.46
Ba2Cu3GdO7,170.0,5.5
Ba2Cu3GdO7,290.0,5.06
Ba2Cu3GdO7,373.0,4.46
La0.67TiO2.9,200.0,25.3
Ba2Cu3DyO7,298.0,-1.2
Ba2Cu3DyO7,100.0,3.85
Ba2Cu3DyO7,140.0,3.14
Ba2Cu3DyO7,290.0,2.94
Ba2Cu3DyO7,373.0,2.43
Ba2Cu3HoO7,298.0,-2.7
Ba2Cu3PrO6.4,298.0,85.0
Ba2Cu3PrO6.4,298.0,265.0
Ba2Cu3PrO6.4,200.0,239.0
Ba2Cu3PrO6.4,290.0,234.0
CaVO3 rt,315.0,-4.1
CaVO3 rt,45.0,-2.0
CaVO3 rt,20.0,-0.1
CaVO3 rt,50.0,-1.9
CaVO3 rt,305.0,-4.5
Li0.5Fe2.5O4 ht,925.0,-82.0
Li0.5Fe2.5O4 ht,667.0,-20.0
Li0.5Fe2.5O4 ht,298.0,-17.0
Li0.5Fe2.5O4 ht,500.0,-19.0
Ba2Cu4YO8 lt,100.0,8.4
Ba2Cu4YO8 lt,298.0,6.7
Ba2Cu4YO8 lt,65.0,-0.3
Ba2Cu4YO8 lt,298.0,5.2
Ba2Cu4YO8 lt,298.0,16.0
Ba2Cu4YO8 lt,298.0,3.5
Ba2Cu4YO8 lt,298.0,7.0
Sr1.9CuBi2.1O6,80.0,-1.81
LaTiO3,250.0,-20.0
CdIn2O4 cub,298.0,-36.87
Zn5In2O8,500.0,-22.0
Zn5In2O8,1073.0,61.0
Zn7In2O10,500.0,-40.0
SrFeO3 ht,5.0,-2.8
SrFeO3 ht,298.0,-13.5
SrFeO3 ht,281.0,-13.3
SrFeO3 ht,77.0,-2.1
Ba5Cu8Y3O18,300.0,1.25
SrCuO2 hp-ht,250.0,-334.5
SrCuO2 hp-ht,50.0,-132.4
LaCoO3 ht,298.0,15.0
Sr0.5Pr0.5MnO3 rt,300.0,-11.1
Sr0.5Pr0.5MnO3 rt,100.0,4.0
Sr0.5Pr0.5MnO3 rt,298.0,-350.0
Sr0.5Pr0.5MnO3 rt,298.0,-121.0
Sr0.5Pr0.5MnO3 rt,5.0,-9.0
LiFe[PO4] rt,523.0,170.0
La2MoO6 rt,298.0,-34.0
Sm2MoO6 rt,298.0,-18.0
Tb2MoO6,298.0,-130.0
Tl4PbSe3,400.0,-2105.0
BaRuO3 rt,298.0,26.0
BaRuO3 rt,1023.0,38.0
BaRuO3 rt,298.0,16.0
BaRuO3 rt,30.0,-10.0
SrRuO3 rt,298.0,29.2
SrRuO3 rt,298.0,30.0
SrRuO3 rt,200.0,30.0
SrRuO3 rt,100.0,16.0
SrRuO3 rt,300.0,21.0
SrRuO3 rt,150.0,24.7
SrRuO3 rt,300.0,29.9
Sr2LaMn2O7 rt,290.0,-32.0
Sr2LaMn2O7 rt,,-36.0
Sr2LaMn2O7 rt,25.0,-4.5
Sr2LaMn2O7 rt,180.0,-18.5
Sr2LaMn2O7 rt,236.0,-25.5
Sr2LaMn2O7 rt,345.0,-34.2
Sr2LaMn2O7 rt,240.0,-23.5
Sr2LaMn2O7 rt,270.0,-26.6
Sr2LaMn2O7 rt,25.0,-2.0
Sr2LaMn2O7 rt,175.0,-13.8
Ba2Cu3EuO7 rt,250.0,-4.5
Ba2Cu3EuO7 rt,100.0,-6.5
Ba2Cu3EuO7 rt,300.0,-3.5
CuCr1.38In0.62Se4,298.0,-0.017
CaRuO3,300.0,31.0
CaRuO3,340.0,31.6
CaRuO3,298.0,33.0
CaRuO3,300.0,25.0
CaRuO3,300.0,31.4
Ca0.5La1.5CoO4 tet,800.0,40.0
Ba1.8Cu3La0.2YO7 rt,300.0,80.0
Ba1.8Cu3La0.2YO7 rt,290.0,3.0
Ba1.8Cu3La0.2YO7 rt,100.0,5.0
Ba1.8Cu3La0.2YO7 rt,280.0,40.0
Ba2Cu3Y0.5Pr0.5O7 tet,298.0,20.0
Ba2Cu3Y0.5Pr0.5O7 tet,298.0,48.0
Sr5Co4O12 rt,900.0,125.0
Sr5Co4O12 rt,298.0,88.0
BaFe2As2 lt,298.0,-2.0
BaFe2As2 lt,50.0,-5.3
BaFe2As2 lt,10.0,-6.0
BaFe2As2 rt,298.0,-7.88
BaFe2As2 rt,27.0,-6.67
BaFe2As2 rt,298.0,-3.0
BaFe2As2 rt,298.0,-3.0
BaFe2As2 rt,298.0,-3.0
AgCd2GaSe4,298.0,-300.0
Ca2MnO4,500.0,-198.0
Ca2MnO4,298.0,-387.0
Ca2MnO4,380.0,-127.0
CuMn2O4 ht,,20.0
SrLaCoO4,300.0,1.51
SrLaCoO4,300.0,18.0
SrLaCoO4,55.0,470.0
SrLaCoO4,100.0,199.0
SrLaCoO4,260.0,231.0
SrLaCoO4,810.0,48.0
Ba2Cu3PrO7,120.0,26.5
Ba2Cu3PrO7,19.0,8.0
Ba2Cu3PrO7,220.0,163.0
Ba2Cu3PrO7,100.0,46.0
Ba2Cu3PrO7,50.0,16.0
Ba2Cu3PrO7,300.0,122.0
Ba2Cu3PrO7,50.0,5.0
Ba2Cu3PrO7,290.0,64.0
Ba2Cu3PrO7,180.0,94.0
Ba2Cu3PrO7,290.0,94.0
ZrPbO3 ht1,473.0,300.0
SrNbO3 ht,10.0,-1.2
SrNbO3 ht,298.0,-15.4
Sr8Fe8O23 rt,973.0,42.8
Sr8Fe8O23 rt,71.0,16.0
Sr8Fe8O23 rt,300.0,-8.0
CdTm rt,48.0,1.5
CdTm rt,10.0,1.1
TbS rt,300.0,4.0
TmS,4.0,7.2
TmS,24.5,-9.7
TmS,298.0,12.0
CoGe hp,85.0,-13.0
CoGe hp,250.0,-30.0
LaOs4Sb12,100.0,2.5
LaRu4Sb12,100.0,7.2
CeRu4Sb12,298.0,36.5
HoMn4Al8,281.0,6.05
DyMn4Al8,281.0,6.25
YbRh2Si2,80.0,-55.8
YbRh2Si2,10.0,-16.9
YbRh2Si2,4.0,8.0
UPtSn cub,100.0,-2.4
SmPdSn,20.0,1.0
SmPdSn,300.0,-2.1
SmPdSn,290.0,-2.1
CePdSn,100.0,7.2
CePdSn,20.0,-9.4
CePdSn,298.0,1000.0
CePdSn,21.0,-4200.0
CePdSn,24.0,-9.5
CePdSn,100.0,7.5
CePdSn,297.0,1.8
GdPdSn,20.0,0.8
GdPdSn,300.0,-0.6
DyPdSn,33.0,0.9
DyPdSn,300.0,1.5
PrPdSn,300.0,-2.9
Ag2PrIn,100.0,-2.05
Ag2LaIn,100.0,-2.2
EuPd2Si2,2.0,3.6
EuPd2Si2,298.0,-8.7
EuPd2Si2,15.0,16.2
EuPd2Si2,152.0,-4.7
LaPd2Si2,298.0,10.0
LaPd2Si2,2.0,-2.1
CeNi3Ga2 rt,40.0,-2.3
CeNi3Ga2 rt,600.0,7.0
CeNi3Ga2 rt,298.0,2.8
TlCo2Se2,150.0,7.3
Cu2TlSe2,298.0,7.4
Gd4In5S13,300.0,310.0
MnCo2Ge,298.0,-17.0
LaRuSn3,298.0,10.0
LaRuSn3,100.0,5.3
LaRuSn3,300.0,10.0
CuTlFeSe2,297.0,64.0
CuTlFeSe2,100.0,23.0
CuTlFeSe2,15.0,9.5
TiNb3S6,300.0,25.0
Nb3CoS6,80.0,-30.0
Nb3FeS6,300.0,2.0
Nb3CrS6,300.0,50.0
Nb3CrS6,298.0,37.0
Nb3VS6,300.0,20.0
Nb3MnS6,300.0,3.0
Lu0.5Co3Ge3,350.0,-4.0
Lu0.5Co3Ge3,100.0,-1.9
Y0.5Co3Ge3,350.0,-6.2
Y0.5Co3Ge3,100.0,-2.9
Er0.5Co3Ge3,350.0,1.7
Er0.5Co3Ge3,100.0,-0.7
Dy0.5Co3Ge3,350.0,-2.5
Dy0.5Co3Ge3,100.0,-2.3
MnPS3,416.0,2100.0
ZnCr2Se4 rt,130.0,212.0
ZnCr2Se4 rt,200.0,312.0
ZnCr2Se4 rt,300.0,520.0
ZnCr2Se4 rt,320.0,560.0
ZnCr2Se4 rt,313.0,450.0
ZnCr2Se4 rt,313.0,542.0
ZnCr2Se4 rt,313.0,540.0
ZnCr2Se4 rt,313.0,450.0
CuDySe2,773.0,170.0
GdNi3Sn2,300.0,10.5
YNi3Sn2,300.0,10.0
SmNi3Sn2,300.0,10.0
TmNiSn2,280.0,-7.1
ErNiSn2,280.0,-8.7
Rh3InPbS2,300.0,16.0
Rh3InPbS2,110.0,14.0
Rh3In2S2,300.0,0.8
Rh3In2S2,100.0,5.0
Pd3Pb2Se2,300.0,-9.0
Pd3Pb2Se2,100.0,-2.0
Rh3Pb2S2,300.0,-4.3
Co3In2S2,300.0,-6.5
Co3Sn2S2,300.0,-44.5
Co3Sn2S2,100.0,-32.0
Co3InSnS2,300.0,-64.6
Co3InSnS2,120.0,-100.0
Pd3Bi2Se2,298.0,-6.0
Rh3Bi2S2 rt,300.0,-2.0
Rh3Bi2S2 rt,110.0,14.0
Pd3Bi2S2 mon,300.0,1.5
Pd3Bi2S2 mon,100.0,-0.4
Rh3Pb2Se2,300.0,-13.2
NdRu2Si2,80.0,4.0
NdRu2Si2,15.0,-0.9
NdRu2Si2,31.5,0.0
NdRu2Si2,298.0,2.07
TbRu2Si2,46.8,0.0
TbRu2Si2,298.0,4.69
La0.5Eu0.5B6,10.0,3.3
La0.5Eu0.5B6,75.0,-1.8
TiSnSb,300.0,8.5
TlMo3Se3 rt,298.0,-40.0
TlMo3Se3 rt,7.0,11.0
TaIn0.67Se2,300.0,-10.0
TaIn0.67Se2,85.0,-2.5
NbIn0.7Se2,300.0,-8.0
NbIn0.67S2,300.0,-5.0
ZrCrFeH3.6,20.0,-0.25
ZrCrFeH3.6,300.0,-1.35
Mn3GaC,100.0,6.5
Mn3GaC,450.0,-1.5
Zn0.5Mn3Ga0.5C rt,100.0,-5.2
Zn0.5Mn3Ga0.5C rt,450.0,-3.0
NaVS2 rt,298.0,43.0
NaVS2 rt,100.0,27.0
Na0.6VS2 rt,8.0,1.47
Na0.6VS2 rt,50.0,1.11
Na0.6VS2 rt,100.0,1.65
Na0.6VS2 rt,150.0,1.92
Na0.6VS2 rt,200.0,1.74
Na0.6VS2 rt,250.0,1.38
Na0.6VS2 rt,260.0,1.26
Na0.6VS2 rt,298.0,1.08
TaSnS2,29.0,1.5
TaSnS2,300.0,2.25
V0.5Cr0.5Si2,298.0,14.9
Ti3GeC2,1000.0,7.41
Cu0.5Cr2Co0.5S4,300.0,38.0
Rh2Ge3S3 rhom,298.0,104.0
Rh2Ge3Se3,300.0,115.0
Cu0.34SmTe2,298.0,358.0
Cu0.34SmTe2,175.0,900.0
Cu0.4NdTe2,298.0,100.0
Cu0.4NdTe2,150.0,930.0
BaRu4Sb12,100.0,11.7
BaRu4Sb12,100.0,-1.6
TaFe1.25Te3,75.0,5.2
Sr2IrO4 rt,225.0,279.0
Sr2IrO4 rt,250.0,250.0
Sr2IrO4 rt,100.0,320.0
Sr2IrO4 rt,280.0,175.0
Sr2IrO4 rt,61.0,105.0
Sr2IrO4 rt,150.0,270.0
Sr2IrO4 rt,400.0,55.0
Sr2IrO4 rt,298.0,100.0
Sr2IrO4 rt,600.0,25.0
Sr2IrO4 rt,1023.0,30.0
LiCu3O3 ht,120.0,6.5
LiCu3O3 ht,295.0,79.5
LiCu3O3 ht,350.0,99.5
NdTiO3,25.0,-2.0
NdTiO3,316.0,-27.0
NdTiO3,25.0,-2.0
NdTiO3,316.0,-40.0
Ba2CaCu2Tl2O8,270.0,1.7
Ba2CaCu2Tl2O8,100.0,1.5
Ba2CaCu2Tl2O8,125.0,5.1
Ba2CaCu2Tl2O8,298.0,2.5
Ba2CaCu2Tl2O8,125.0,9.0
Ba2CaCu2TlO7,300.0,3.1
Sr2Cu2TlPrO7 rt,98.0,9.0
Sr2Cu2TlPrO7 rt,300.0,6.0
La0.67TiO2.95,298.0,-32.0
EuTiO3 rt,1040.0,-389.0
DyTiO3,200.0,-150.0
Na0.5Ti0.05Co0.95O2,700.0,142.0
Na0.5Ti0.05Co0.95O2,310.0,94.0
Sr0.85CuNd0.15O2 hp,300.0,-4.6
Sr0.85CuNd0.15O2 hp,50.0,-8.9
Sr0.85CuNd0.15O2 hp,10.0,1.3
Sr0.85CuNd0.15O2 hp,100.0,-3.4
Sr0.85CuNd0.15O2 hp,300.0,1.7
Sr0.9CuLa0.1O2 hp,120.0,-0.77
CuCe0.2Nd1.8O4,200.0,0.59
CuCe0.2Nd1.8O4,300.0,-107.0
CuCe0.2Nd1.8O4,298.0,0.6
CuCe0.2Nd1.8O4,150.0,2.3
CuCe0.2Nd1.8O4,298.0,0.4
CuCe0.2Nd1.8O4,50.0,0.86
CuCe0.2Nd1.8O4,30.0,2.7
CuCe0.2Nd1.8O4,300.0,-0.95
CuCe0.2Nd1.8O4,25.0,1.9
CuCe0.2Nd1.8O4,30.0,-0.21
CuCe0.2Nd1.8O4,30.0,1.65
CuCe0.2Nd1.8O4,298.0,0.26
CuCe0.2Nd1.8O4,50.0,2.92
CuCe0.2Nd1.8O4,,-100.0
BaPbO3 rt,370.0,-22.0
BaPbO3 rt,573.0,-42.0
BaPbO3 rt,1073.0,-34.0
BaPbO3 rt,300.0,-31.0
Ba1.5Cu3Pr0.5EuO7,298.0,54.5
Ba2Cu3EuO6.1,100.0,1.7
Ba2Cu3EuO6.1,298.0,1.6
Ba1.5Cu3Eu1.5O7,298.0,-304.0
Ba1.5Cu3Eu1.5O7,61.0,452.0
Ba2Cu3EuO6.1,110.0,1.5
Ba2Cu3EuO6.1,110.0,0.35
Ba2Cu3EuO6.1,298.0,1.6
Ba2Cu3EuO6.1,298.0,9.5
Ba1.5Cu3Eu1.5O7,298.0,66.0
K0.5Ba0.5BiO3 rt,298.0,3.3
K0.5Ba0.5BiO3 rt,50.0,1.3
K0.5Ba0.5BiO3 rt,290.0,3.2
Ca0.1La0.9VO3,310.0,90.0
Ca0.1La0.9VO3,125.0,113.0
Ca0.1La0.9VO3,60.0,175.0
Ca0.1La0.9VO3,25.0,112.0
La2PdO4,290.0,-160.0
La2PdO4,130.0,-265.0
Ag0.16Ge0.67Sb0.17Te rt,298.0,100.0
Ag0.16Ge0.67Sb0.17Te rt,298.0,100.0
Ag0.16Ge0.67Sb0.17Te rt,77.0,24.0
Ag0.16Ge0.67Sb0.17Te rt,310.0,150.0
Ag0.16Ge0.67Sb0.17Te rt,77.0,51.0
Ag0.16Ge0.67Sb0.17Te rt,220.0,76.0
Ag0.16Ge0.67Sb0.17Te rt,360.0,127.0
Ag0.16Ge0.67Sb0.17Te rt,77.0,51.0
Ag0.16Ge0.67Sb0.17Te rt,300.0,100.0
Ag0.23Ge0.54Sb0.23Te,710.0,189.0
Ag0.23Ge0.54Sb0.23Te,500.0,210.0
Ag0.23Ge0.54Sb0.23Te,710.0,280.0
Ag0.23Ge0.54Sb0.23Te,420.0,154.0
Ag0.23Ge0.54Sb0.23Te,670.0,250.0
Ag0.23Ge0.54Sb0.23Te,800.0,210.0
Ag0.23Ge0.54Sb0.23Te,830.0,205.0
Ag0.23Ge0.54Sb0.23Te,670.0,255.0
MnFe2O4 rt,308.0,-750.0
MnFe2O4 rt,298.0,-300.0
Cu0.9La2Ni0.1O4,523.0,90.0
SmNiO3 ht,298.0,-21.0
LaNiO3 rt,4.2,-1.8
LaNiO3 rt,300.0,-22.1
LaNiO3 rt,160.0,-11.5
NdNiO3 rt,18.0,450.0
NdNiO3 rt,18.0,633.0
NdNiO3 rt,110.0,-470.0
NdNiO3 rt,80.0,-335.0
NdNiO3 rt,95.0,-431.0
NdNiO3 rt,205.0,-22.0
NdNiO3 rt,300.0,-29.0
NdNiO3 rt,298.0,-11.0
NdNiO3 rt,298.0,-15.0
NdNiO3 rt,120.0,-110.0
NdNiO3 rt,295.0,-17.0
YCoO3,200.0,1580.0
YCoO3,600.0,550.0
YCoO3,300.0,1048.0
YCoO3,760.0,191.0
YCoO3,600.0,807.0
CuMn1.5Ni0.5O4,298.0,215.0
CuMn1.5Ni0.5O4,667.0,20.0
Tb0.6Mo0.4O2,298.0,-22.0
Tb0.6Mo0.4O2,420.0,-22.0
Sm0.5Mo0.5O2,298.0,-25.0
Sm0.5Mo0.5O2,420.0,-25.0
Gd0.44Mo0.56O1.78,298.0,-25.0
Gd0.44Mo0.56O1.78,420.0,-25.0
W0.75Re0.25O3 hp,285.0,-7.0
Cu0.5Fe0.5Rh2S4,298.0,-340.0
Cu0.5Fe0.5Rh2S4,298.0,155.0
SrGdCoO4,300.0,248.0
SrEuCoO4,300.0,179.6
SrNdCoO4,200.0,26.8
SrNdCoO4,200.0,182.0
SrNdCoO4,300.0,148.0
SrNdCoO4,300.0,43.0
ZrFe0.18Se2,200.0,-417.0
ZrFe0.18Se2,33.0,-300.0
Tl0.96V4O10 rt,250.0,-69.0
DyB2C2 rt,300.0,-2.5
GdVO3 rt,300.0,560.0
V2CoO4,298.0,140.0
V2CoO4,200.0,151.0
LaCrO3 rt,513.0,200.0
CrFeAlO4,298.0,95.0
CrFeAlO4,298.0,-200.0
Dy0.75Mo0.25O1.75,298.0,-23.0
Dy0.75Mo0.25O1.75,420.0,-23.0
Cu1.1Ti0.1Fe1.8O4,300.0,-200.0
Cu1.1Ti0.1Fe1.8O4,313.0,22.0
Cu1.1Ti0.1Fe1.8O4,491.0,0.0
Cu1.1Ti0.1Fe1.8O4,573.0,-35.0
Cu1.1Ti0.1Fe1.8O4,773.0,-107.0
BaSrCu3YO6.95,100.0,3.1
BaSrCu3YO6.95,280.0,1.4
Ba2Ca0.15Cu3Y0.85O7,100.0,3.1
Ba2Ca0.15Cu3Y0.85O7,300.0,0.3
Ba2Ca0.15Cu3Y0.85O7,290.0,5.6
Ba2Ca0.15Cu3Y0.85O7,300.0,9.0
Ba2Ca0.15Cu3Y0.85O7,100.0,15.0
Ba2Ca0.15Cu3Y0.85O7,363.0,5.0
Ba2Ca0.15Cu3Y0.85O7,723.0,-3.0
Ba2Ca0.15Cu3Y0.85O7,873.0,40.0
Ba2Ca0.15Cu3Y0.85O7,1173.0,250.0
Ba2Ca0.15Cu3Y0.85O7,290.0,-7.2
Zn0.5Fe2Ni0.5O4,313.0,312.0
Zn0.5Fe2Ni0.5O4,340.0,-410.0
Ba2Cu3ErO7,298.0,-3.0
Ba2Cu3ErO7,100.0,1.36
Ba2Cu3ErO7,140.0,1.26
Ba2Cu3ErO7,300.0,1.9
Ba2Cu3ErO7,370.0,1.6
Ba2Cu3ErO7,100.0,3.9
Ba2Cu3ErO7,200.0,3.2
Ba2Cu3ErO7,300.0,3.0
Ba2Cu3YO6F ht,100.0,10.0
TiFe2Se4,300.0,44.3
V2FeSe4,300.0,40.0
V2FeSe4,298.0,13.0
CuMn2O4 rt,340.0,190.0
CuMn2O4 rt,480.0,240.0
CuMn2O4 rt,400.0,220.0
BaFe6NiO11,345.0,-25.0
Zn0.5Mn0.5Fe2O4,660.0,1000.0
Zn0.5Mn0.5Fe2O4,540.0,-1500.0
Zn0.5Mn0.5Fe2O4,308.0,710.0
Sr0.3La0.7CoO3 rt,298.0,62.4
Ca0.5Nd0.5MnO3 rt,180.0,95.0
Ca0.5Nd0.5MnO3 rt,,-15.0
Ca0.5Nd0.5MnO3 rt,298.0,28.0
Ca0.5Nd0.5MnO3 rt,377.0,-90.0
Ca0.5Nd0.5MnO3 rt,777.0,-123.0
Ca0.5Nd0.5MnO3 rt,978.0,-124.0
Zn0.5Fe2Co0.5O4,298.0,-206.0
Zn0.5Fe2Co0.5O4,298.0,-176.0
Zn0.5Fe2Co0.5O4,298.0,-71.0
Zn0.5Fe2Co0.5O4,298.0,-16.0
Zn0.5Fe2Co0.5O4,298.0,54.0
Zn0.5Fe2Co0.5O4,298.0,120.0
Zn0.5Fe2Co0.5O4,298.0,139.0
Zn0.5Fe2Co0.5O4,298.0,235.0
Zn0.5Fe2Co0.5O4,313.0,-610.0
CuCr4InSe8,298.0,-0.369
Ba2CuHgO4.1,298.0,6.0
Ba2CuHgO4.1,290.0,3.2
Ba2Ca0.15Cu3Y0.7Pr0.15O6.80,300.0,10.0
Ba2Ca0.15Cu3Y0.7Pr0.15O6.80,100.0,18.0
Ag0.5Cu0.5InSe2,298.0,45.0
Ag0.5Cu0.5InSe2,298.0,285.0
CuInSeS,293.0,510.0
MnNiO3,400.0,-550.0
MnNiO3,330.0,-140.0
Nb1.5Fe0.5Se5 rt,298.0,-15.0
NbV0.5Fe0.5Se5,298.0,-8.0
Ba2Cu2.95YCo0.05O7,100.0,4.4
Ba2Cu2.95YCo0.05O7,400.0,2.3
Ba2Cu2.95YCo0.05O7,300.0,3.5
Ba2Cu2.95YCo0.05O7,345.0,13.0
Ba2Cu2.95YCo0.05O7,675.0,-7.0
Ba2Cu2.95YCo0.05O7,873.0,42.0
Ba2Cu2.85YNi0.15O7,100.0,-6.4
Ba2Cu2.9Zn0.1YO7,200.0,1.5
Ba2Cu2.9Zn0.1YO7,49.0,2.63
Ba2Cu2.9Zn0.1YO7,298.0,10.1
Ba2Cu2.9Zn0.1YO7,50.0,5.6
Ba2Cu2.9Zn0.1YO7,295.0,-4.0
Ba2Cu2.9Zn0.1YO7,773.0,-9.0
Ba2Cu2.9Zn0.1YO7,883.0,30.0
Ba2Cu2.9Zn0.1YO7,1173.0,215.0
Ba2Cu2.5YFe0.5O7.23,453.0,92.0
Ba2Cu2.5YFe0.5O7.23,723.0,28.0
Ba2Cu2.5YFe0.5O7.23,1106.0,180.0
Sr0.9La0.1TiO3 rt,298.0,-133.0
Sr0.9La0.1TiO3 rt,1043.0,-283.0
Sr0.9La0.1TiO3 rt,315.0,-410.0
Sr0.9La0.1TiO3 rt,315.0,-206.0
Sr0.9La0.1TiO3 rt,298.0,-131.0
Sr0.9La0.1TiO3 rt,298.0,-85.0
Sr0.9La0.1TiO3 rt,298.0,-90.0
Sr0.9La0.1TiO3 rt,334.0,-129.0
Sr0.9La0.1TiO3 rt,989.0,-293.0
Sr2CaCu2Pb0.4Bi1.6O8 lt,300.0,4.5
Sr2CaCu2Pb0.4Bi1.6O8 lt,100.0,10.0
Sr2CaCu2Pb0.4Bi1.6O8 lt,300.0,1.5
Sr2CaCu2Pb0.4Bi1.6O8 lt,100.0,5.5
Yb0.25Pb0.75Te rt,298.0,148.0
Yb0.25Pb0.75Te rt,298.0,148.0
Yb0.25Pb0.75Te rt,298.0,-265.0
Sr0.6CuLa1.4O4,298.0,6.5
Sr0.6CuLa1.4O4,298.0,37.6
Sr0.6CuLa1.4O4,298.0,5.8
Sr0.6CuLa1.4O4,120.0,33.4
Sr0.6CuLa1.4O4,250.0,29.0
Sr0.6CuLa1.4O4,298.0,4.5
Sr0.6CuLa1.4O4,36.0,15.0
Sr0.6CuLa1.4O4,800.0,130.0
Sr0.6CuLa1.4O4,480.0,220.0
Sr0.6CuLa1.4O4,,20.0
Sr0.6CuLa1.4O4,200.0,27.6
Sr0.6CuLa1.4O4,300.0,100.0
Sr0.6CuLa1.4O4,290.0,24.0
Sr0.6CuLa1.4O4,300.0,23.0
Sr0.6CuLa1.4O4,300.0,23.0
Sr0.6CuLa1.4O4,290.0,2.25
La0.5MnPb0.5O3,275.0,9.5
La0.5MnPb0.5O3,275.0,8.41
La0.5MnPb0.5O3,100.0,0.5
La0.5MnPb0.5O3,275.0,-0.7
Cu2USi2,298.0,2.6
UNi2Si2,300.0,-6.3
UNi2Si2,300.0,-1.6
Ir0.5Rh0.5Sb3,300.0,58.0
CeRhSb orth,300.0,27.0
CeRhSb orth,30.0,60.0
CeRhSb orth,14.0,66.0
CeRhSb orth,20.0,72.0
CeRhSb orth,4.0,10.0
CeRhSb orth,298.0,28.0
HoNi2B2C,10.0,-0.03
HoNi2B2C,50.0,-3.0
HoNi2B2C,300.0,-3.7
Sr0.5La0.5MnO3 ht rt,150.0,4.8
Sr0.5La0.5MnO3 ht rt,298.0,1.1
Sr0.5La0.5MnO3 ht rt,400.0,-13.0
Sr0.5La0.5MnO3 ht rt,300.0,2.0
Sr0.5La0.5MnO3 ht rt,350.0,-4.2
Sr0.5La0.5MnO3 ht rt,410.0,0.5
U2Ni2In,55.0,-7.0
CuIr2S4 rt,300.0,13.4
YPdGe,290.0,-1.5
YPdGe,100.0,-2.0
U2Ni2Sn,298.0,-2.0
U2Ni2Sn,8.0,-12.0
U2Ni2Sn,30.0,1.5
U2Ni2Sn,7.0,-19.0
U2Ni2Sn,300.0,-2.0
U2Ni2Sn,8.0,-12.0
CeNi0.5Pt0.5Sn,282.0,4.5
CeNi0.5Pt0.5Sn,20.0,-10.0
Cu0.9Cd0.1Cr2Se4,300.0,37.5
Cu0.5Cd0.5Fe2O4,298.0,-640.0
UPtGe rt,298.0,-8.0
UPtGe rt,298.0,-6.5
UPtGe rt,298.0,14.0
UPtGe rt,23.0,1.1
UPtGe rt,23.0,3.7
BaZn2Fe16O27,300.0,1.13
BaZn2Fe16O27,650.0,1.31
BaZnFe6O11,300.0,-125.0
Be13Th0.02U0.98,2.0,-2.5
Be13Th0.02U0.98,100.0,6.5
Be13Th0.02U0.98,300.0,11.0
UGa2.1Ge0.9,50.0,7.2
UGa2.1Ge0.9,200.0,30.5
Y0.4Ce0.6Pd3,50.0,14.0
Y0.4Ce0.6Pd3,100.0,27.0
Y0.4Ce0.6Pd3,300.0,53.0
CaLa2S4,1200.0,-130.0
CaLa2S4,1200.0,-118.0
CaCu3Ti4O12,585.0,-330.0
CaCu3Ti4O12,780.0,-800.0
K3.5Si23 rt,77.0,-2.0
K3.5Si23 rt,300.0,-8.0
K4Ge22,500.0,-155.0
K4Ge22,120.0,-60.0
CuCoO2,700.0,139.7
CuCoO2,700.0,251.0
CuCoO2,700.0,-88.0
CuCoO2,700.0,-188.0
CuCoO2,700.0,-182.0
CuCoO2,700.0,-82.0
CuCoO2,700.0,300.0
CuCoO2,700.0,175.0
CuCoO2,298.0,-175.0
Fe2[BO3]O ht,350.0,120.0
CaMnO3 rt,473.0,-555.0
CaMnO3 rt,370.0,-555.0
CaMnO3 rt,298.0,-363.0
CaMnO3 rt,298.0,-340.0
CaMnO3 rt,298.0,-319.0
CaMnO3 rt,300.0,-550.0
Zn0.7CrFe1.2Ni0.1O4,298.0,295.0
FeNiAlO4,800.0,120.0
FeNiAlO4,500.0,90.0
FeNiAlO4,300.0,-36.0
Ba0.2CuLa1.8O4 rt,298.0,13.5
Ba0.2CuLa1.8O4 rt,29.0,21.0
Ba0.2CuLa1.8O4 rt,55.0,25.5
Ba0.2CuLa1.8O4 rt,25.0,-11.5
Ba0.2CuLa1.8O4 rt,10.0,-2.9
Ba0.2CuLa1.8O4 rt,300.0,27.0
Ba0.2CuLa1.8O4 rt,225.0,30.5
Sr0.1CuLa1.9O4 rt,298.0,275.0
Sr0.1CuLa1.9O4 rt,,220.0
Sr0.1CuLa1.9O4 rt,49.0,20.2
Sr0.1CuLa1.9O4 rt,100.0,30.7
Sr0.1CuLa1.9O4 rt,148.0,29.5
Sr0.1CuLa1.9O4 rt,50.0,32.0
Sr0.1CuLa1.9O4 rt,298.0,43.0
Sr0.1CuLa1.9O4 rt,300.0,23.0
Ba2Cu2YCoO7.25 ht,400.0,150.0
Ba2Cu2YCoO7.25 ht,200.0,210.0
Ba2Cu2YCoO7.25 ht,77.0,42.8
Ba2Cu2YCoO7.25 ht,170.0,58.4
Ba2Cu2YCoO7.25 ht,290.0,47.5
Ba2Cu2YCoO7.25 ht,383.0,63.0
Ba2Cu2YCoO7.25 ht,723.0,16.0
Ba2Cu2YCoO7.25 ht,873.0,55.0
Ba2Cu2YCoO7.25 ht,975.0,106.0
Ba2Ca2Cu3Tl2O10,100.0,-130.0
